entity_id,field-name,field-value
57341746, "ID", "14469"
57341746, "ELEV", "2133.599999999999909"
57343998, "fid", "14471"
57343998, "ID", "14470"
57343998, "ELEV", "3962.400000000000091"
57345133, "fid", "14472"
57345133, "ID", "14471"
57345133, "ELEV", "4572.000000000000000"
57346520, "fid", "14473"
57346520, "ID", "14472"
57346520, "ELEV", "2133.599999999999909"
57347979, "fid", "14474"
57347979, "ID", "14473"
57347979, "ELEV", "4876.800000000000182"
57349186, "fid", "14475"
57349186, "ID", "14474"
57349186, "ELEV", "4876.800000000000182"
57350537, "fid", "14476"
57350537, "ID", "14475"
57350537, "ELEV", "914.400000000000091"
57350658, "fid", "14477"
57350658, "ID", "14476"
57350658, "ELEV", "1524.000000000000000"
57351438, "fid", "14478"
57351438, "ID", "14477"
57351438, "ELEV", "2743.200000000000273"
57351709, "fid", "14479"
57351709, "ID", "14478"
57351709, "ELEV", "3657.600000000000364"
57351907, "fid", "14480"
57351907, "ID", "14479"
57351907, "ELEV", "5181.600000000000364"
57355779, "fid", "14481"
57355779, "ID", "14480"
57355779, "ELEV", "5181.600000000000364"
57356914, "fid", "14482"
57356914, "ID", "14481"
57356914, "ELEV", "304.800000000000011"
57416841, "fid", "14483"
57416841, "ID", "14482"
57416841, "ELEV", "304.800000000000011"
57423016, "fid", "14484"
57423016, "ID", "14483"
57423016, "ELEV", "1219.200000000000045"
57423872, "fid", "14485"
57423872, "ID", "14484"
57423872, "ELEV", "2743.200000000000273"
57424359, "fid", "14486"
57424359, "ID", "14485"
57424359, "ELEV", "3962.400000000000091"
57425422, "fid", "14487"
57425422, "ID", "14486"
57425422, "ELEV", "4572.000000000000000"
57426017, "fid", "14488"
57426017, "ID", "14487"
57426017, "ELEV", "4876.800000000000182"
57431329, "fid", "14489"
57431329, "ID", "14488"
57431329, "ELEV", "2133.599999999999909"
57434229, "fid", "14490"
57434229, "ID", "14489"
57434229, "ELEV", "4572.000000000000000"
57435292, "fid", "14491"
57435292, "ID", "14490"
57435292, "ELEV", "609.600000000000023"
57435720, "fid", "14492"
57435720, "ID", "14491"
57435720, "ELEV", "2438.400000000000091"
57436603, "fid", "14493"
57436603, "ID", "14492"
57436603, "ELEV", "3962.400000000000091"
57437378, "fid", "14494"
57437378, "ID", "14493"
57437378, "ELEV", "4876.800000000000182"
57437937, "fid", "14495"
57437937, "ID", "14494"
57437937, "ELEV", "5181.600000000000364"
57440873, "fid", "14496"
57440873, "ID", "14495"
57440873, "ELEV", "5181.600000000000364"
57441252, "fid", "14497"
57441252, "ID", "14496"
57441252, "ELEV", "5791.199999999999818"
57442171, "fid", "14498"
57442171, "ID", "14497"
57442171, "ELEV", "6096.000000000000000"
57442550, "fid", "14499"
57442550, "ID", "14498"
57442550, "ELEV", "1219.200000000000045"
57446599, "fid", "14500"
57446599, "ID", "14499"
57446599, "ELEV", "1524.000000000000000"
57447075, "fid", "14501"
57447075, "ID", "14500"
57447075, "ELEV", "2438.400000000000091"
57451631, "fid", "14502"
57451631, "ID", "14501"
57451631, "ELEV", "3352.800000000000182"
57452622, "fid", "14503"
57452622, "ID", "14502"
57452622, "ELEV", "304.800000000000011"
57454785, "fid", "14504"
57454785, "ID", "14503"
57454785, "ELEV", "2743.200000000000273"
57454983, "fid", "14505"
57454983, "ID", "14504"
57454983, "ELEV", "3657.600000000000364"
57456875, "fid", "14506"
57456875, "ID", "14505"
57456875, "ELEV", "4267.199999999999818"
57458514, "fid", "14507"
57458514, "ID", "14506"
57458514, "ELEV", "304.800000000000011"
57459962, "fid", "14508"
57459962, "ID", "14507"
57459962, "ELEV", "304.800000000000011"
57471216, "fid", "14509"
57471216, "ID", "14508"
57471216, "ELEV", "3048.000000000000000"
57471775, "fid", "14510"
57471775, "ID", "14509"
57471775, "ELEV", "304.800000000000011"
57473257, "fid", "14511"
57473257, "ID", "14510"
57473257, "ELEV", "609.600000000000023"
57474685, "fid", "14512"
57474685, "ID", "14511"
57474685, "ELEV", "1524.000000000000000"
57476685, "fid", "14513"
57476685, "ID", "14512"
57476685, "ELEV", "4572.000000000000000"
57479477, "fid", "14514"
57479477, "ID", "14513"
57479477, "ELEV", "4876.800000000000182"
57482701, "fid", "14515"
57482701, "ID", "14514"
57482701, "ELEV", "1828.800000000000182"
57484013, "fid", "14516"
57484013, "ID", "14515"
57484013, "ELEV", "2133.599999999999909"
57513626, "fid", "14517"
57513626, "ID", "14516"
57513626, "ELEV", "2438.400000000000091"
57517642, "fid", "14518"
57517642, "ID", "14517"
57517642, "ELEV", "3962.400000000000091"
57518885, "fid", "14519"
57518885, "ID", "14518"
57518885, "ELEV", "5791.199999999999818"
57521857, "fid", "14520"
57521857, "ID", "14519"
57521857, "ELEV", "3352.800000000000182"
57522956, "fid", "14521"
57522956, "ID", "14520"
57522956, "ELEV", "304.800000000000011"
57526105, "fid", "14522"
57526105, "ID", "14521"
57526105, "ELEV", "304.800000000000011"
57526499, "fid", "14523"
57526499, "ID", "14522"
57526499, "ELEV", "609.600000000000023"
57527607, "fid", "14524"
57527607, "ID", "14523"
57527607, "ELEV", "1524.000000000000000"
57529102, "fid", "14525"
57529102, "ID", "14524"
57529102, "ELEV", "1828.800000000000182"
57529769, "fid", "14526"
57529769, "ID", "14525"
57529769, "ELEV", "2133.599999999999909"
57539404, "fid", "14527"
57539404, "ID", "14526"
57539404, "ELEV", "914.400000000000091"
57541910, "fid", "14528"
57541910, "ID", "14527"
57541910, "ELEV", "1828.800000000000182"
57585203, "fid", "14529"
57585203, "ID", "14528"
57585203, "ELEV", "1828.800000000000182"
57587887, "fid", "14530"
57587887, "ID", "14529"
57587887, "ELEV", "1828.800000000000182"
57590859, "fid", "14531"
57590859, "ID", "14530"
57590859, "ELEV", "3962.400000000000091"
57591166, "fid", "14532"
57591166, "ID", "14531"
57591166, "ELEV", "4572.000000000000000"
57592013, "fid", "14533"
57592013, "ID", "14532"
57592013, "ELEV", "4876.800000000000182"
57592968, "fid", "14534"
57592968, "ID", "14533"
57592968, "ELEV", "2743.200000000000273"
57594427, "fid", "14535"
57594427, "ID", "14534"
57594427, "ELEV", "3962.400000000000091"
57597327, "fid", "14536"
57597327, "ID", "14535"
57597327, "ELEV", "1524.000000000000000"
57599552, "fid", "14537"
57599552, "ID", "14536"
57599552, "ELEV", "4572.000000000000000"
57600399, "fid", "14538"
57600399, "ID", "14537"
57600399, "ELEV", "4572.000000000000000"
57601138, "fid", "14539"
57601138, "ID", "14538"
57601138, "ELEV", "4876.800000000000182"
57604002, "fid", "14540"
57604002, "ID", "14539"
57604002, "ELEV", "2133.599999999999909"
57610034, "fid", "14541"
57610034, "ID", "14540"
57610034, "ELEV", "3352.800000000000182"
57611277, "fid", "14542"
57611277, "ID", "14541"
57611277, "ELEV", "3657.600000000000364"
57614933, "fid", "14543"
57614933, "ID", "14542"
57614933, "ELEV", "4876.800000000000182"
57615780, "fid", "14544"
57615780, "ID", "14543"
57615780, "ELEV", "304.800000000000011"
57617228, "fid", "14545"
57617228, "ID", "14544"
57617228, "ELEV", "1219.200000000000045"
57618291, "fid", "14546"
57618291, "ID", "14545"
57618291, "ELEV", "1524.000000000000000"
57669288, "fid", "14547"
57669288, "ID", "14546"
57669288, "ELEV", "1524.000000000000000"
57669441, "fid", "14548"
57669441, "ID", "14547"
57669441, "ELEV", "1828.800000000000182"
57676302, "fid", "14549"
57676302, "ID", "14548"
57676302, "ELEV", "1828.800000000000182"
57676933, "fid", "14550"
57676933, "ID", "14549"
57676933, "ELEV", "2133.599999999999909"
57678320, "fid", "14551"
57678320, "ID", "14550"
57678320, "ELEV", "3962.400000000000091"
57679023, "fid", "14552"
57679023, "ID", "14551"
57679023, "ELEV", "4267.199999999999818"
57680194, "fid", "14553"
57680194, "ID", "14552"
57680194, "ELEV", "5181.600000000000364"
57681401, "fid", "14554"
57681401, "ID", "14553"
57681401, "ELEV", "304.800000000000011"
57683331, "fid", "14555"
57683331, "ID", "14554"
57683331, "ELEV", "1219.200000000000045"
57683518, "fid", "14556"
57683518, "ID", "14555"
57683518, "ELEV", "1524.000000000000000"
57684581, "fid", "14557"
57684581, "ID", "14556"
57684581, "ELEV", "2438.400000000000091"
57685212, "fid", "14558"
57685212, "ID", "14557"
57685212, "ELEV", "2743.200000000000273"
57685916, "fid", "14559"
57685916, "ID", "14558"
57685916, "ELEV", "3657.600000000000364"
57686078, "fid", "14560"
57686078, "ID", "14559"
57686078, "ELEV", "4267.199999999999818"
57686385, "fid", "14561"
57686385, "ID", "14560"
57686385, "ELEV", "5791.199999999999818"
57689465, "fid", "14562"
57689465, "ID", "14561"
57689465, "ELEV", "609.600000000000023"
57689893, "fid", "14563"
57689893, "ID", "14562"
57689893, "ELEV", "914.400000000000091"
57690559, "fid", "14564"
57690559, "ID", "14563"
57690559, "ELEV", "914.400000000000091"
57691089, "fid", "14565"
57691089, "ID", "14564"
57691089, "ELEV", "3048.000000000000000"
57697013, "fid", "14566"
57697013, "ID", "14565"
57697013, "ELEV", "304.800000000000011"
57697713, "fid", "14567"
57697713, "ID", "14566"
57697713, "ELEV", "914.400000000000091"
57699740, "fid", "14568"
57699740, "ID", "14567"
57699740, "ELEV", "914.400000000000091"
57700474, "fid", "14569"
57700474, "ID", "14568"
57700474, "ELEV", "1219.200000000000045"
57702005, "fid", "14570"
57702005, "ID", "14569"
57702005, "ELEV", "1219.200000000000045"
57702481, "fid", "14571"
57702481, "ID", "14570"
57702481, "ELEV", "304.800000000000011"
57702909, "fid", "14572"
57702909, "ID", "14571"
57702909, "ELEV", "1524.000000000000000"
57705881, "fid", "14573"
57705881, "ID", "14572"
57705881, "ELEV", "1524.000000000000000"
57709069, "fid", "14574"
57709069, "ID", "14573"
57709069, "ELEV", "3048.000000000000000"
57711177, "fid", "14575"
57711177, "ID", "14574"
57711177, "ELEV", "1524.000000000000000"
57711988, "fid", "14576"
57711988, "ID", "14575"
57711988, "ELEV", "1524.000000000000000"
57716076, "fid", "14577"
57716076, "ID", "14576"
57716076, "ELEV", "2438.400000000000091"
57717247, "fid", "14578"
57717247, "ID", "14577"
57717247, "ELEV", "2743.200000000000273"
57719175, "fid", "14579"
57719175, "ID", "14578"
57719175, "ELEV", "4876.800000000000182"
57721211, "fid", "14580"
57721211, "ID", "14579"
57721211, "ELEV", "4876.800000000000182"
57721770, "fid", "14581"
57721770, "ID", "14580"
57721770, "ELEV", "609.600000000000023"
57725565, "fid", "14582"
57725565, "ID", "14581"
57725565, "ELEV", "914.400000000000091"
57726064, "fid", "14583"
57726064, "ID", "14582"
57726064, "ELEV", "6096.000000000000000"
57731340, "fid", "14584"
57731340, "ID", "14583"
57731340, "ELEV", "1219.200000000000045"
57733907, "fid", "14585"
57733907, "ID", "14584"
57733907, "ELEV", "1219.200000000000045"
57735980, "fid", "14586"
57735980, "ID", "14585"
57735980, "ELEV", "1219.200000000000045"
57743200, "fid", "14587"
57743200, "ID", "14586"
57743200, "ELEV", "2438.400000000000091"
57745235, "fid", "14588"
57745235, "ID", "14587"
57745235, "ELEV", "3048.000000000000000"
57749935, "fid", "14589"
57749935, "ID", "14588"
57749935, "ELEV", "304.800000000000011"
57750567, "fid", "14590"
57750567, "ID", "14589"
57750567, "ELEV", "1219.200000000000045"
57751990, "fid", "14591"
57751990, "ID", "14590"
57751990, "ELEV", "3657.600000000000364"
57753017, "fid", "14592"
57753017, "ID", "14591"
57753017, "ELEV", "3962.400000000000091"
57753828, "fid", "14593"
57753828, "ID", "14592"
57753828, "ELEV", "914.400000000000091"
57754487, "fid", "14594"
57754487, "ID", "14593"
57754487, "ELEV", "2133.599999999999909"
57893399, "fid", "14595"
57893399, "ID", "14594"
57893399, "ELEV", "2743.200000000000273"
57894066, "fid", "14596"
57894066, "ID", "14595"
57894066, "ELEV", "3657.600000000000364"
57896318, "fid", "14597"
57896318, "ID", "14596"
57896318, "ELEV", "5181.600000000000364"
57896841, "fid", "14598"
57896841, "ID", "14597"
57896841, "ELEV", "914.400000000000091"
57898902, "fid", "14599"
57898902, "ID", "14598"
57898902, "ELEV", "2133.599999999999909"
57901622, "fid", "14600"
57901622, "ID", "14599"
57901622, "ELEV", "4572.000000000000000"
57903333, "fid", "14601"
57903333, "ID", "14600"
57903333, "ELEV", "5486.400000000000546"
57903820, "fid", "14602"
57903820, "ID", "14601"
57903820, "ELEV", "5791.199999999999818"
57905315, "fid", "14603"
57905315, "ID", "14602"
57905315, "ELEV", "609.600000000000023"
57907580, "fid", "14604"
57907580, "ID", "14603"
57907580, "ELEV", "1828.800000000000182"
57908499, "fid", "14605"
57908499, "ID", "14604"
57908499, "ELEV", "3352.800000000000182"
57909598, "fid", "14606"
57909598, "ID", "14605"
57909598, "ELEV", "5181.600000000000364"
57911093, "fid", "14607"
57911093, "ID", "14606"
57911093, "ELEV", "609.600000000000023"
57914242, "fid", "14608"
57914242, "ID", "14607"
57914242, "ELEV", "914.400000000000091"
57915883, "fid", "14609"
57915883, "ID", "14608"
57915883, "ELEV", "1219.200000000000045"
57917738, "fid", "14610"
57917738, "ID", "14609"
57917738, "ELEV", "2133.599999999999909"
57925246, "fid", "14611"
57925246, "ID", "14610"
57925246, "ELEV", "1524.000000000000000"
57925760, "fid", "14612"
57925760, "ID", "14611"
57925760, "ELEV", "1828.800000000000182"
57926823, "fid", "14613"
57926823, "ID", "14612"
57926823, "ELEV", "2743.200000000000273"
57927679, "fid", "14614"
57927679, "ID", "14613"
57927679, "ELEV", "4876.800000000000182"
57933135, "fid", "14615"
57933135, "ID", "14614"
57933135, "ELEV", "5181.600000000000364"
57934162, "fid", "14616"
57934162, "ID", "14615"
57934162, "ELEV", "609.600000000000023"
57937549, "fid", "14617"
57937549, "ID", "14616"
57937549, "ELEV", "3048.000000000000000"
57939693, "fid", "14618"
57939693, "ID", "14617"
57939693, "ELEV", "4572.000000000000000"
57944321, "fid", "14619"
57944321, "ID", "14618"
57944321, "ELEV", "609.600000000000023"
57945497, "fid", "14620"
57945497, "ID", "14619"
57945497, "ELEV", "914.400000000000091"
57946469, "fid", "14621"
57946469, "ID", "14620"
57946469, "ELEV", "304.800000000000011"
57947033, "fid", "14622"
57947033, "ID", "14621"
57947033, "ELEV", "3352.800000000000182"
57948060, "fid", "14623"
57948060, "ID", "14622"
57948060, "ELEV", "3657.600000000000364"
57948186, "fid", "14624"
57948186, "ID", "14623"
57948186, "ELEV", "5181.600000000000364"
57949429, "fid", "14625"
57949429, "ID", "14624"
57949429, "ELEV", "5791.199999999999818"
57950060, "fid", "14626"
57950060, "ID", "14625"
57950060, "ELEV", "609.600000000000023"
57951032, "fid", "14627"
57951032, "ID", "14626"
57951032, "ELEV", "609.600000000000023"
57953705, "fid", "14628"
57953705, "ID", "14627"
57953705, "ELEV", "914.400000000000091"
57954878, "fid", "14629"
57954878, "ID", "14628"
57954878, "ELEV", "1219.200000000000045"
57956049, "fid", "14630"
57956049, "ID", "14629"
57956049, "ELEV", "1524.000000000000000"
57956525, "fid", "14631"
57956525, "ID", "14630"
57956525, "ELEV", "1524.000000000000000"
57960590, "fid", "14632"
57960590, "ID", "14631"
57960590, "ELEV", "2438.400000000000091"
57961028, "fid", "14633"
57961028, "ID", "14632"
57961028, "ELEV", "4267.199999999999818"
57962739, "fid", "14634"
57962739, "ID", "14633"
57962739, "ELEV", "2133.599999999999909"
57963586, "fid", "14635"
57963586, "ID", "14634"
57963586, "ELEV", "2133.599999999999909"
57964822, "fid", "14636"
57964822, "ID", "14635"
57964822, "ELEV", "2438.400000000000091"
57968225, "fid", "14637"
57968225, "ID", "14636"
57968225, "ELEV", "1219.200000000000045"
57973717, "fid", "14638"
57973717, "ID", "14637"
57973717, "ELEV", "1828.800000000000182"
57989397, "fid", "14639"
57989397, "ID", "14638"
57989397, "ELEV", "2133.599999999999909"
57995285, "fid", "14640"
57995285, "ID", "14639"
57995285, "ELEV", "609.600000000000023"
57998094, "fid", "14641"
57998094, "ID", "14640"
57998094, "ELEV", "914.400000000000091"
57999780, "fid", "14642"
57999780, "ID", "14641"
57999780, "ELEV", "914.400000000000091"
58000518, "fid", "14643"
58000518, "ID", "14642"
58000518, "ELEV", "3048.000000000000000"
58001293, "fid", "14644"
58001293, "ID", "14643"
58001293, "ELEV", "3048.000000000000000"
58002104, "fid", "14645"
58002104, "ID", "14644"
58002104, "ELEV", "5791.199999999999818"
58011880, "fid", "14646"
58011880, "ID", "14645"
58011880, "ELEV", "304.800000000000011"
58013269, "fid", "14647"
58013269, "ID", "14646"
58013269, "ELEV", "4267.199999999999818"
58013828, "fid", "14648"
58013828, "ID", "14647"
58013828, "ELEV", "304.800000000000011"
58014392, "fid", "14649"
58014392, "ID", "14648"
58014392, "ELEV", "609.600000000000023"
58017405, "fid", "14650"
58017405, "ID", "14649"
58017405, "ELEV", "3657.600000000000364"
58017567, "fid", "14651"
58017567, "ID", "14650"
58017567, "ELEV", "4572.000000000000000"
58020611, "fid", "14652"
58020611, "ID", "14651"
58020611, "ELEV", "609.600000000000023"
58023454, "fid", "14653"
58023454, "ID", "14652"
58023454, "ELEV", "1828.800000000000182"
58040574, "fid", "14654"
58040574, "ID", "14653"
58040574, "ELEV", "2133.599999999999909"
58041853, "fid", "14655"
58041853, "ID", "14654"
58041853, "ELEV", "2133.599999999999909"
58043096, "fid", "14656"
58043096, "ID", "14655"
58043096, "ELEV", "2133.599999999999909"
58044555, "fid", "14657"
58044555, "ID", "14656"
58044555, "ELEV", "3352.800000000000182"
58045978, "fid", "14658"
58045978, "ID", "14657"
58045978, "ELEV", "3962.400000000000091"
58049886, "fid", "14659"
58049886, "ID", "14658"
58049886, "ELEV", "4267.199999999999818"
58056206, "fid", "14660"
58056206, "ID", "14659"
58056206, "ELEV", "4876.800000000000182"
58058458, "fid", "14661"
58058458, "ID", "14660"
58058458, "ELEV", "5791.199999999999818"
58059593, "fid", "14662"
58059593, "ID", "14661"
58059593, "ELEV", "304.800000000000011"
58064884, "fid", "14663"
58064884, "ID", "14662"
58064884, "ELEV", "609.600000000000023"
58065856, "fid", "14664"
58065856, "ID", "14663"
58065856, "ELEV", "914.400000000000091"
58066707, "fid", "14665"
58066707, "ID", "14664"
58066707, "ELEV", "1524.000000000000000"
58067158, "fid", "14666"
58067158, "ID", "14665"
58067158, "ELEV", "5486.400000000000546"
58068725, "fid", "14667"
58068725, "ID", "14666"
58068725, "ELEV", "304.800000000000011"
58068998, "fid", "14668"
58068998, "ID", "14667"
58068998, "ELEV", "914.400000000000091"
58118694, "fid", "14669"
58118694, "ID", "14668"
58118694, "ELEV", "1219.200000000000045"
58119829, "fid", "14670"
58119829, "ID", "14669"
58119829, "ELEV", "1219.200000000000045"
58120731, "fid", "14671"
58120731, "ID", "14670"
58120731, "ELEV", "3352.800000000000182"
58121146, "fid", "14672"
58121146, "ID", "14671"
58121146, "ELEV", "304.800000000000011"
58121880, "fid", "14673"
58121880, "ID", "14672"
58121880, "ELEV", "1524.000000000000000"
58123648, "fid", "14674"
58123648, "ID", "14673"
58123648, "ELEV", "3962.400000000000091"
58127196, "fid", "14675"
58127196, "ID", "14674"
58127196, "ELEV", "4267.199999999999818"
58127431, "fid", "14676"
58127431, "ID", "14675"
58127431, "ELEV", "4572.000000000000000"
58147324, "fid", "14677"
58147324, "ID", "14676"
58147324, "ELEV", "5486.400000000000546"
58148999, "fid", "14678"
58148999, "ID", "14677"
58148999, "ELEV", "5486.400000000000546"
58175876, "fid", "14679"
58175876, "ID", "14678"
58175876, "ELEV", "609.600000000000023"
58178515, "fid", "14680"
58178515, "ID", "14679"
58178515, "ELEV", "914.400000000000091"
58182279, "fid", "14681"
58182279, "ID", "14680"
58182279, "ELEV", "914.400000000000091"
58182618, "fid", "14682"
58182618, "ID", "14681"
58182618, "ELEV", "1219.200000000000045"
58183429, "fid", "14683"
58183429, "ID", "14682"
58183429, "ELEV", "2133.599999999999909"
58185045, "fid", "14684"
58185045, "ID", "14683"
58185045, "ELEV", "2133.599999999999909"
58186288, "fid", "14685"
58186288, "ID", "14684"
58186288, "ELEV", "914.400000000000091"
58190287, "fid", "14686"
58190287, "ID", "14685"
58190287, "ELEV", "914.400000000000091"
58192076, "fid", "14687"
58192076, "ID", "14686"
58192076, "ELEV", "1828.800000000000182"
58192324, "fid", "14688"
58192324, "ID", "14687"
58192324, "ELEV", "3962.400000000000091"
58192486, "fid", "14689"
58192486, "ID", "14688"
58192486, "ELEV", "4572.000000000000000"
58195494, "fid", "14690"
58195494, "ID", "14689"
58195494, "ELEV", "4876.800000000000182"
58199402, "fid", "14691"
58199402, "ID", "14690"
58199402, "ELEV", "2133.599999999999909"
58205579, "fid", "14692"
58205579, "ID", "14691"
58205579, "ELEV", "2133.599999999999909"
58205741, "fid", "14693"
58205741, "ID", "14692"
58205741, "ELEV", "2438.400000000000091"
58208992, "fid", "14694"
58208992, "ID", "14693"
58208992, "ELEV", "5181.600000000000364"
58211316, "fid", "14695"
58211316, "ID", "14694"
58211316, "ELEV", "5181.600000000000364"
58211911, "fid", "14696"
58211911, "ID", "14695"
58211911, "ELEV", "304.800000000000011"
58389618, "fid", "14697"
58389618, "ID", "14696"
58389618, "ELEV", "609.600000000000023"
58443088, "fid", "14698"
58443088, "ID", "14697"
58443088, "ELEV", "914.400000000000091"
58444706, "fid", "14699"
58444706, "ID", "14698"
58444706, "ELEV", "914.400000000000091"
58445525, "fid", "14700"
58445525, "ID", "14699"
58445525, "ELEV", "3352.800000000000182"
58446984, "fid", "14701"
58446984, "ID", "14700"
58446984, "ELEV", "914.400000000000091"
58447854, "fid", "14702"
58447854, "ID", "14701"
58447854, "ELEV", "304.800000000000011"
58450527, "fid", "14703"
58450527, "ID", "14702"
58450527, "ELEV", "609.600000000000023"
58452758, "fid", "14704"
58452758, "ID", "14703"
58452758, "ELEV", "1219.200000000000045"
58455259, "fid", "14705"
58455259, "ID", "14704"
58455259, "ELEV", "1219.200000000000045"
58455674, "fid", "14706"
58455674, "ID", "14705"
58455674, "ELEV", "1524.000000000000000"
58456737, "fid", "14707"
58456737, "ID", "14706"
58456737, "ELEV", "3657.600000000000364"
58457404, "fid", "14708"
58457404, "ID", "14707"
58457404, "ELEV", "1524.000000000000000"
58457747, "fid", "14709"
58457747, "ID", "14708"
58457747, "ELEV", "2438.400000000000091"
58458306, "fid", "14710"
58458306, "ID", "14709"
58458306, "ELEV", "4267.199999999999818"
58465094, "fid", "14711"
58465094, "ID", "14710"
58465094, "ELEV", "304.800000000000011"
58477253, "fid", "14712"
58477253, "ID", "14711"
58477253, "ELEV", "609.600000000000023"
58477958, "fid", "14713"
58477958, "ID", "14712"
58477958, "ELEV", "4876.800000000000182"
58478409, "fid", "14714"
58478409, "ID", "14713"
58478409, "ELEV", "4267.199999999999818"
58482389, "fid", "14715"
58482389, "ID", "14714"
58482389, "ELEV", "1219.200000000000045"
58482985, "fid", "14716"
58482985, "ID", "14715"
58482985, "ELEV", "1219.200000000000045"
58483649, "fid", "14717"
58483649, "ID", "14716"
58483649, "ELEV", "2438.400000000000091"
58484208, "fid", "14718"
58484208, "ID", "14717"
58484208, "ELEV", "3657.600000000000364"
58490312, "fid", "14719"
58490312, "ID", "14718"
58490312, "ELEV", "5181.600000000000364"
58492384, "fid", "14720"
58492384, "ID", "14719"
58492384, "ELEV", "609.600000000000023"
58493560, "fid", "14721"
58493560, "ID", "14720"
58493560, "ELEV", "914.400000000000091"
58504562, "fid", "14722"
58504562, "ID", "14721"
58504562, "ELEV", "1219.200000000000045"
58516481, "fid", "14723"
58516481, "ID", "14722"
58516481, "ELEV", "2133.599999999999909"
58516679, "fid", "14724"
58516679, "ID", "14723"
58516679, "ELEV", "914.400000000000091"
58519869, "fid", "14725"
58519869, "ID", "14724"
58519869, "ELEV", "4876.800000000000182"
58520752, "fid", "14726"
58520752, "ID", "14725"
58520752, "ELEV", "304.800000000000011"
58522069, "fid", "14727"
58522069, "ID", "14726"
58522069, "ELEV", "304.800000000000011"
58523415, "fid", "14728"
58523415, "ID", "14727"
58523415, "ELEV", "609.600000000000023"
58523639, "fid", "14729"
58523639, "ID", "14728"
58523639, "ELEV", "1524.000000000000000"
58525255, "fid", "14730"
58525255, "ID", "14729"
58525255, "ELEV", "1524.000000000000000"
58525453, "fid", "14731"
58525453, "ID", "14730"
58525453, "ELEV", "304.800000000000011"
58526119, "fid", "14732"
58526119, "ID", "14731"
58526119, "ELEV", "609.600000000000023"
58529438, "fid", "14733"
58529438, "ID", "14732"
58529438, "ELEV", "1219.200000000000045"
58532573, "fid", "14734"
58532573, "ID", "14733"
58532573, "ELEV", "2133.599999999999909"
58534151, "fid", "14735"
58534151, "ID", "14734"
58534151, "ELEV", "3657.600000000000364"
58534638, "fid", "14736"
58534638, "ID", "14735"
58534638, "ELEV", "4876.800000000000182"
58537178, "fid", "14737"
58537178, "ID", "14736"
58537178, "ELEV", "5181.600000000000364"
58537809, "fid", "14738"
58537809, "ID", "14737"
58537809, "ELEV", "1219.200000000000045"
58538949, "fid", "14739"
58538949, "ID", "14738"
58538949, "ELEV", "1524.000000000000000"
58550484, "fid", "14740"
58550484, "ID", "14739"
58550484, "ELEV", "1828.800000000000182"
58551331, "fid", "14741"
58551331, "ID", "14740"
58551331, "ELEV", "2133.599999999999909"
58558119, "fid", "14742"
58558119, "ID", "14741"
58558119, "ELEV", "5181.600000000000364"
58560767, "fid", "14743"
58560767, "ID", "14742"
58560767, "ELEV", "304.800000000000011"
58561760, "fid", "14744"
58561760, "ID", "14743"
58561760, "ELEV", "1828.800000000000182"
58563976, "fid", "14745"
58563976, "ID", "14744"
58563976, "ELEV", "2743.200000000000273"
58564319, "fid", "14746"
58564319, "ID", "14745"
58564319, "ELEV", "3657.600000000000364"
58564914, "fid", "14747"
58564914, "ID", "14746"
58564914, "ELEV", "1219.200000000000045"
58565040, "fid", "14748"
58565040, "ID", "14747"
58565040, "ELEV", "1524.000000000000000"
58567508, "fid", "14749"
58567508, "ID", "14748"
58567508, "ELEV", "3352.800000000000182"
58567779, "fid", "14750"
58567779, "ID", "14749"
58567779, "ELEV", "4876.800000000000182"
58568338, "fid", "14751"
58568338, "ID", "14750"
58568338, "ELEV", "4876.800000000000182"
58577466, "fid", "14752"
58577466, "ID", "14751"
58577466, "ELEV", "304.800000000000011"
58577758, "fid", "14753"
58577758, "ID", "14752"
58577758, "ELEV", "3962.400000000000091"
58578353, "fid", "14754"
58578353, "ID", "14753"
58578353, "ELEV", "4876.800000000000182"
58578984, "fid", "14755"
58578984, "ID", "14754"
58578984, "ELEV", "5791.199999999999818"
58579255, "fid", "14756"
58579255, "ID", "14755"
58579255, "ELEV", "914.400000000000091"
58580363, "fid", "14757"
58580363, "ID", "14756"
58580363, "ELEV", "1219.200000000000045"
58580850, "fid", "14758"
58580850, "ID", "14757"
58580850, "ELEV", "3352.800000000000182"
58582669, "fid", "14759"
58582669, "ID", "14758"
58582669, "ELEV", "4267.199999999999818"
58583228, "fid", "14760"
58583228, "ID", "14759"
58583228, "ELEV", "1828.800000000000182"
58584615, "fid", "14761"
58584615, "ID", "14760"
58584615, "ELEV", "4267.199999999999818"
58585210, "fid", "14762"
58585210, "ID", "14761"
58585210, "ELEV", "5791.199999999999818"
58585805, "fid", "14763"
58585805, "ID", "14762"
58585805, "ELEV", "304.800000000000011"
58589192, "fid", "14764"
58589192, "ID", "14763"
58589192, "ELEV", "304.800000000000011"
58589450, "fid", "14765"
58589450, "ID", "14764"
58589450, "ELEV", "1524.000000000000000"
58591233, "fid", "14766"
58591233, "ID", "14765"
58591233, "ELEV", "3352.800000000000182"
58592260, "fid", "14767"
58592260, "ID", "14766"
58592260, "ELEV", "4267.199999999999818"
58593071, "fid", "14768"
58593071, "ID", "14767"
58593071, "ELEV", "5486.400000000000546"
58593630, "fid", "14769"
